customer_id,primary_country,recency_days,frequency_orders,monetary_revenue,rfm_segment
15132,United Kingdom,10,5,977.9300000000001,Loyal Active
13350,United Kingdom,8,2,979.1200000000001,Repeat Active
18170,United Kingdom,25,3,980.31,Repeat Active
12541,Spain,21,3,981.1800000000001,Repeat Active
16085,United Kingdom,15,5,981.51,Loyal Active
16188,United Kingdom,36,4,981.86,Repeat Active
15071,United Kingdom,85,2,982.0699999999999,Repeat Active
15133,United Kingdom,119,3,982.42,Occasional At Risk
12510,Spain,134,2,982.5699999999999,Occasional At Risk
13117,United Kingdom,13,8,984.91,Loyal Active
17324,United Kingdom,9,4,986.48,Repeat Active
14102,United Kingdom,3,4,987.38,Repeat Active
15062,United Kingdom,63,4,987.86,Repeat Active
17126,United Kingdom,144,5,989.4499999999999,High-Value At Risk
14514,United Kingdom,53,4,990.2,Repeat Active
16232,United Kingdom,35,4,990.88,Repeat Active
14223,United Kingdom,84,3,991.13,Repeat Active
13363,United Kingdom,9,2,992.5,Repeat Active
17594,United Kingdom,77,2,993.18,Repeat Active
15104,United Kingdom,188,2,993.54,Hibernating
15110,United Kingdom,15,4,996.1,Repeat Active
12722,France,77,4,997.6300000000001,Repeat Active
15898,United Kingdom,218,4,997.94,Hibernating
13882,United Kingdom,3,4,998.05,Repeat Active
18143,United Kingdom,108,2,1000.1600000000001,Occasional At Risk
15508,United Kingdom,181,6,1000.27,High-Value Lapsed
12545,Spain,67,2,1000.39,Repeat Active
12446,RSA,49,1,1002.3100000000001,New / One-time Recent
12364,Belgium,32,3,1002.78,Repeat Active
13410,United Kingdom,16,5,1003.06,Loyal Active
14214,United Kingdom,22,5,1004.38,Loyal Active
13867,United Kingdom,23,3,1005.09,Repeat Active
13429,United Kingdom,2,4,1006.8000000000001,Repeat Active
14631,United Kingdom,42,3,1006.98,Repeat Active
17646,United Kingdom,211,3,1008.3900000000001,Hibernating
17951,United Kingdom,31,3,1008.5400000000001,Repeat Active
16174,United Kingdom,118,3,1009.55,Occasional At Risk
16572,United Kingdom,119,3,1009.5999999999999,Occasional At Risk
14224,United Kingdom,102,4,1009.73,Occasional At Risk
13032,United Kingdom,44,2,1010.1800000000001,Repeat Active
12849,United Kingdom,23,2,1010.29,Repeat Active
16229,United Kingdom,79,2,1010.5999999999999,Repeat Active
14775,United Kingdom,50,3,1011.9,Repeat Active
14195,United Kingdom,193,2,1012.0,Hibernating
17197,United Kingdom,21,1,1013.01,New / One-time Recent
12739,United Arab Emirates,70,2,1013.04,Repeat Active
12642,Germany,17,3,1013.26,Repeat Active
13728,United Kingdom,28,6,1016.14,Loyal Active
12514,Italy,259,1,1017.68,Hibernating
18142,United Kingdom,149,2,1019.52,Occasional At Risk
13376,United Kingdom,91,3,1019.76,Occasional At Risk
13165,United Kingdom,38,2,1021.48,Repeat Active
14346,United Kingdom,112,2,1021.5799999999999,Occasional At Risk
17096,United Kingdom,7,4,1022.13,Repeat Active
14428,United Kingdom,28,4,1022.2,Repeat Active
17676,United Kingdom,50,5,1023.58,Loyal Active
15658,United Kingdom,182,5,1024.1,High-Value Lapsed
16160,United Kingdom,57,2,1025.44,Repeat Active
16980,United Kingdom,247,2,1028.46,Hibernating
15333,United Kingdom,200,1,1028.56,Hibernating
15136,United Kingdom,14,2,1029.8,Repeat Active
17033,United Kingdom,78,3,1030.1399999999999,Repeat Active
13253,United Kingdom,148,2,1030.3999999999999,Occasional At Risk
12717,Greece,143,2,1030.98,Occasional At Risk
13235,United Kingdom,204,1,1031.07,Hibernating
12599,France,21,7,1032.58,Loyal Active
15996,United Kingdom,80,6,1032.58,Loyal Active
17724,United Kingdom,63,3,1033.0,Repeat Active
14584,United Kingdom,161,4,1033.06,Occasional At Risk
13639,United Kingdom,66,1,1033.34,New / One-time Recent
16260,United Kingdom,42,1,1035.45,New / One-time Recent
12691,France,20,6,1035.8,Loyal Active
15145,United Kingdom,35,3,1036.37,Repeat Active
16175,United Kingdom,86,4,1037.59,Repeat Active
14465,United Kingdom,238,3,1038.44,Hibernating
16320,Unspecified,164,2,1038.46,Occasional At Risk
12526,Germany,45,2,1039.58,Repeat Active
14418,United Kingdom,17,2,1039.9,Repeat Active
18221,United Kingdom,14,5,1041.6100000000001,Loyal Active
13719,United Kingdom,7,5,1041.68,Loyal Active
12497,Germany,73,1,1043.1,New / One-time Recent
15073,United Kingdom,1,3,1043.41,Repeat Active
14389,United Kingdom,57,2,1043.46,Repeat Active
15192,United Kingdom,111,3,1044.32,Occasional At Risk
15464,United Kingdom,330,1,1044.65,Hibernating
15621,United Kingdom,3,2,1044.96,Repeat Active
16520,United Kingdom,178,3,1046.57,Occasional At Risk
15407,United Kingdom,25,4,1046.74,Repeat Active
15777,United Kingdom,233,4,1047.11,Hibernating
12919,United Kingdom,8,5,1047.29,Loyal Active
16728,United Kingdom,38,5,1048.28,Loyal Active
15839,United Kingdom,25,3,1048.49,Repeat Active
17287,United Kingdom,18,7,1049.06,Loyal Active
14078,United Kingdom,93,6,1049.37,High-Value At Risk
15329,United Kingdom,31,3,1049.7,Repeat Active
16416,United Kingdom,18,3,1051.4,Repeat Active
14419,United Kingdom,2,6,1051.79,Loyal Active
16539,United Kingdom,211,3,1053.61,Hibernating
15977,United Kingdom,9,2,1054.73,Repeat Active
13455,United Kingdom,16,2,1058.3400000000001,Repeat Active
17214,United Kingdom,52,6,1059.1200000000001,Loyal Active
14931,Channel Islands,14,4,1059.28,Repeat Active
18130,United Kingdom,7,3,1059.3899999999999,Repeat Active
17727,United Kingdom,7,1,1060.25,New / One-time Recent
15706,United Kingdom,55,4,1060.56,Repeat Active
16214,United Kingdom,162,3,1062.75,Occasional At Risk
14411,United Kingdom,302,1,1063.0,Hibernating
12815,Poland,139,2,1063.46,Occasional At Risk
12936,United Kingdom,9,4,1063.9,Repeat Active
15801,United Kingdom,38,3,1063.95,Repeat Active
14488,United Kingdom,59,1,1064.28,New / One-time Recent
14698,United Kingdom,7,4,1065.0900000000001,Repeat Active
17277,United Kingdom,219,2,1065.35,Hibernating
13743,United Kingdom,80,6,1065.84,Loyal Active
15027,United Kingdom,22,4,1066.1499999999999,Repeat Active
15436,United Kingdom,4,3,1067.75,Repeat Active
16918,United Kingdom,41,6,1068.8200000000002,Loyal Active
15123,United Kingdom,198,1,1069.47,Hibernating
14212,United Kingdom,81,1,1070.48,New / One-time Recent
13761,United Kingdom,42,2,1070.65,Repeat Active
13635,United Kingdom,59,1,1071.03,New / One-time Recent
17041,United Kingdom,18,3,1071.49,Repeat Active
17412,United Kingdom,15,6,1071.66,Loyal Active
13467,United Kingdom,2,2,1071.9099999999999,Repeat Active
15238,United Kingdom,21,3,1071.99,Repeat Active
15712,United Kingdom,1,5,1072.3600000000001,Loyal Active
13131,United Kingdom,15,3,1073.3,Repeat Active
16049,United Kingdom,32,3,1074.81,Repeat Active
13715,United Kingdom,273,5,1077.39,High-Value Lapsed
16563,United Kingdom,45,1,1077.74,New / One-time Recent
16094,United Kingdom,3,4,1078.23,Repeat Active
14352,United Kingdom,149,4,1078.96,Occasional At Risk
12354,Spain,224,1,1079.4,Hibernating
15197,United Kingdom,2,3,1079.6100000000001,Repeat Active
13726,United Kingdom,30,2,1079.66,Repeat Active
13744,United Kingdom,87,2,1080.52,Repeat Active
14561,United Kingdom,67,3,1080.76,Repeat Active
14737,United Kingdom,120,2,1081.75,Occasional At Risk
13610,United Kingdom,4,7,1082.33,Loyal Active
16533,United Kingdom,11,3,1082.81,Repeat Active
17481,United Kingdom,7,3,1083.19,Repeat Active
15763,United Kingdom,23,2,1086.92,Repeat Active
12534,Germany,122,1,1089.18,Occasional At Risk
16929,United Kingdom,9,6,1089.45,Loyal Active
12952,United Kingdom,35,3,1090.06,Repeat Active
13853,United Kingdom,49,1,1090.14,New / One-time Recent
18189,United Kingdom,69,2,1090.24,Repeat Active
16989,United Kingdom,7,5,1093.65,Loyal Active
15608,United Kingdom,20,4,1093.68,Repeat Active
15745,United Kingdom,11,4,1094.5900000000001,Repeat Active
13652,United Kingdom,37,3,1095.08,Repeat Active
13211,United Kingdom,2,3,1095.42,Repeat Active
15910,United Kingdom,7,7,1095.53,Loyal Active
16225,United Kingdom,36,5,1096.3200000000002,Loyal Active
16794,United Kingdom,2,9,1097.09,Loyal Active
14161,United Kingdom,207,3,1097.62,Hibernating
14971,United Kingdom,27,3,1097.98,Repeat Active
17966,United Kingdom,29,5,1098.43,Loyal Active
15978,United Kingdom,69,1,1098.78,New / One-time Recent
14744,United Kingdom,8,7,1099.98,Loyal Active
14410,United Kingdom,84,9,1100.27,Loyal Active
17047,United Kingdom,77,3,1100.9,Repeat Active
15716,United Kingdom,137,4,1101.11,Occasional At Risk
14948,United Kingdom,15,6,1101.97,Loyal Active
13064,United Kingdom,4,4,1105.59,Repeat Active
17609,United Kingdom,32,5,1105.78,Loyal Active
12857,United Kingdom,202,2,1106.4,Hibernating
15933,United Kingdom,13,3,1107.46,Repeat Active
12399,Belgium,111,4,1108.65,Occasional At Risk
15069,United Kingdom,171,1,1109.53,Occasional At Risk
14817,United Kingdom,192,2,1110.34,Hibernating
12679,France,50,4,1113.02,Repeat Active
14794,United Kingdom,1,6,1115.05,Loyal Active
16688,United Kingdom,2,3,1115.1599999999999,Repeat Active
16350,United Kingdom,13,4,1116.47,Repeat Active
17585,United Kingdom,101,4,1116.68,Occasional At Risk
15602,United Kingdom,14,8,1117.03,Loyal Active
13591,United Kingdom,56,3,1117.1299999999999,Repeat Active
17788,United Kingdom,65,2,1117.9,Repeat Active
17894,United Kingdom,63,8,1118.96,Loyal Active
12842,United Kingdom,62,2,1118.99,Repeat Active
14276,United Kingdom,90,3,1119.74,Repeat Active
15730,United Kingdom,57,3,1120.88,Repeat Active
16086,United Kingdom,51,5,1121.3899999999999,Loyal Active
16807,United Kingdom,134,3,1121.5900000000001,Occasional At Risk
14723,United Kingdom,2,6,1122.3600000000001,Loyal Active
17562,United Kingdom,6,7,1122.38,Loyal Active
13486,United Kingdom,70,3,1122.4099999999999,Repeat Active
13772,United Kingdom,25,3,1122.63,Repeat Active
17470,United Kingdom,36,5,1125.07,Loyal Active
12609,Germany,70,3,1126.85,Repeat Active
14824,United Kingdom,2,4,1127.71,Repeat Active
16714,United Kingdom,210,3,1129.06,Hibernating
13447,United Kingdom,15,3,1129.14,Repeat Active
18125,United Kingdom,21,4,1131.75,Repeat Active
13310,United Kingdom,20,3,1132.03,Repeat Active
13282,United Kingdom,10,3,1132.14,Repeat Active
15489,United Kingdom,14,3,1134.28,Repeat Active
17242,United Kingdom,100,2,1135.04,Occasional At Risk
17302,United Kingdom,6,5,1135.63,Loyal Active
17500,United Kingdom,9,3,1138.0,Repeat Active
17135,United Kingdom,8,7,1139.73,Loyal Active
16172,United Kingdom,87,5,1140.21,Loyal Active
13819,United Kingdom,293,3,1140.35,Hibernating
13330,United Kingdom,84,3,1140.9299999999998,Repeat Active
16270,United Kingdom,345,1,1141.24,Hibernating
15985,United Kingdom,115,2,1142.42,Occasional At Risk
17856,United Kingdom,225,3,1142.63,Hibernating
17770,United Kingdom,190,5,1143.27,High-Value Lapsed
12769,Brazil,230,1,1143.6,Hibernating
16766,United Kingdom,265,2,1145.6,Hibernating
17505,United Kingdom,153,2,1145.8400000000001,Occasional At Risk
13159,United Kingdom,42,3,1146.79,Repeat Active
17590,United Kingdom,9,2,1147.0900000000001,Repeat Active
12710,Germany,88,3,1149.02,Repeat Active
16062,United Kingdom,1,4,1153.6200000000001,Repeat Active
13611,United Kingdom,81,3,1154.4,Repeat Active
16637,United Kingdom,24,4,1154.47,Repeat Active
17348,United Kingdom,6,5,1156.6,Loyal Active
17867,United Kingdom,22,6,1157.8700000000001,Loyal Active
16184,United Kingdom,56,6,1158.79,Loyal Active
13499,United Kingdom,9,5,1159.1100000000001,Loyal Active
18168,United Kingdom,168,6,1160.04,High-Value At Risk
15088,United Kingdom,13,2,1160.0700000000002,Repeat Active
12546,Spain,38,2,1161.5,Repeat Active
16800,United Kingdom,3,1,1162.65,New / One-time Recent
14447,United Kingdom,10,5,1163.23,Loyal Active
14261,United Kingdom,42,2,1163.45,Repeat Active
14487,United Kingdom,18,6,1165.48,Loyal Active
13500,United Kingdom,15,3,1166.77,Repeat Active
14857,United Kingdom,51,2,1173.12,Repeat Active
15306,United Kingdom,56,3,1174.35,Repeat Active
12640,France,15,3,1174.5800000000002,Repeat Active
12885,United Kingdom,55,3,1175.22,Repeat Active
13752,United Kingdom,116,6,1175.38,High-Value At Risk
14719,United Kingdom,2,4,1175.42,Repeat Active
16042,United Kingdom,14,5,1177.47,Loyal Active
16950,United Kingdom,48,3,1178.56,Repeat Active
17058,United Kingdom,73,3,1179.89,Repeat Active
14178,United Kingdom,20,6,1181.79,Loyal Active
16496,United Kingdom,199,2,1185.04,Hibernating
15630,United Kingdom,37,2,1186.35,Repeat Active
17800,United Kingdom,29,9,1187.21,Loyal Active
16612,United Kingdom,24,4,1187.66,Repeat Active
15737,United Kingdom,6,8,1188.12,Loyal Active
12462,Spain,10,2,1189.59,Repeat Active
12611,Italy,44,1,1193.32,New / One-time Recent
17720,United Kingdom,18,4,1195.94,Repeat Active
13118,United Kingdom,11,5,1197.81,Loyal Active
15605,United Kingdom,28,5,1198.23,Loyal Active
17320,United Kingdom,92,3,1200.62,Occasional At Risk
13158,United Kingdom,86,4,1201.06,Repeat Active
14684,United Kingdom,17,5,1201.51,Loyal Active
16949,United Kingdom,32,5,1204.23,Loyal Active
16762,United Kingdom,11,3,1207.24,Repeat Active
17653,United Kingdom,28,4,1207.5600000000002,Repeat Active
15701,United Kingdom,60,3,1210.06,Repeat Active
12464,Belgium,2,8,1212.05,Loyal Active
16653,United Kingdom,8,2,1212.6599999999999,Repeat Active
13918,United Kingdom,41,2,1212.84,Repeat Active
18263,United Kingdom,17,3,1213.1599999999999,Repeat Active
17774,United Kingdom,88,4,1213.73,Repeat Active
13055,United Kingdom,70,3,1214.41,Repeat Active
17410,United Kingdom,8,5,1214.72,Loyal Active
13491,United Kingdom,43,10,1215.82,Loyal Active
13208,United Kingdom,50,6,1217.65,Loyal Active
15227,United Kingdom,28,5,1219.4,Loyal Active
14745,United Kingdom,104,5,1220.26,High-Value At Risk
15004,United Kingdom,139,1,1220.77,Occasional At Risk
15376,United Kingdom,32,3,1221.56,Repeat Active
13309,United Kingdom,37,4,1221.9099999999999,Repeat Active
15841,United Kingdom,64,4,1224.06,Repeat Active
12412,Denmark,66,3,1226.88,Repeat Active
12997,United Kingdom,14,4,1226.89,Repeat Active
14913,United Kingdom,27,4,1227.43,Repeat Active
14250,United Kingdom,81,1,1228.83,New / One-time Recent
15392,United Kingdom,22,3,1231.12,Repeat Active
18171,United Kingdom,50,5,1231.31,Loyal Active
18080,United Kingdom,10,2,1231.5,Repeat Active
15453,United Kingdom,27,6,1236.49,Loyal Active
15201,United Kingdom,79,5,1236.5400000000002,Loyal Active
13931,United Kingdom,87,2,1237.5300000000002,Repeat Active
14893,United Kingdom,1,2,1237.85,Repeat Active
13476,United Kingdom,170,2,1238.47,Occasional At Risk
17731,United Kingdom,71,4,1240.1100000000001,Repeat Active
17588,United Kingdom,92,3,1240.2,Occasional At Risk
16531,United Kingdom,14,7,1244.59,Loyal Active
12494,France,7,7,1246.1000000000001,Loyal Active
13029,United Kingdom,22,3,1247.5,Repeat Active
12689,France,17,2,1247.6100000000001,Repeat Active
14383,United Kingdom,30,3,1247.69,Repeat Active
15172,United Kingdom,62,4,1247.95,Repeat Active
14216,United Kingdom,8,2,1252.74,Repeat Active
17262,United Kingdom,44,5,1253.36,Loyal Active
13848,United Kingdom,84,3,1255.0,Repeat Active
16639,United Kingdom,23,3,1257.51,Repeat Active
13151,United Kingdom,287,1,1257.8700000000001,Hibernating
17019,United Kingdom,3,4,1258.08,Repeat Active
14669,United Kingdom,233,3,1259.24,Hibernating
15009,United Kingdom,4,3,1259.43,Repeat Active
17388,United Kingdom,69,4,1259.56,Repeat Active
15497,United Kingdom,9,2,1262.2,Repeat Active
16842,United Kingdom,92,3,1264.19,Occasional At Risk
13989,United Kingdom,57,2,1266.08,Repeat Active
14105,United Kingdom,231,1,1266.23,Hibernating
17158,United Kingdom,24,3,1266.97,Repeat Active
17037,United Kingdom,79,1,1267.32,New / One-time Recent
16660,United Kingdom,8,4,1267.6499999999999,Repeat Active
15199,United Kingdom,51,4,1268.6999999999998,Repeat Active
14916,United Kingdom,62,4,1268.98,Repeat Active
13431,United Kingdom,59,2,1269.1,Repeat Active
14898,United Kingdom,15,6,1269.31,Loyal Active
13492,Switzerland,128,3,1269.8400000000001,Occasional At Risk
12630,Finland,1,2,1270.88,Repeat Active
13878,United Kingdom,46,1,1271.57,New / One-time Recent
12394,Belgium,55,2,1272.48,Repeat Active
16692,United Kingdom,248,2,1276.0,Hibernating
14608,United Kingdom,21,3,1277.6,Repeat Active
16951,United Kingdom,126,3,1277.75,Occasional At Risk
17768,United Kingdom,25,2,1279.45,Repeat Active
15494,United Kingdom,13,2,1280.5800000000002,Repeat Active
13538,United Kingdom,35,7,1280.8500000000001,Loyal Active
14071,United Kingdom,11,6,1282.99,Loyal Active
17802,United Kingdom,74,3,1285.04,Repeat Active
15171,United Kingdom,323,1,1289.5,Hibernating
14856,United Kingdom,28,3,1290.53,Repeat Active
16101,United Kingdom,62,1,1290.7,New / One-time Recent
16744,United Kingdom,3,7,1291.91,Loyal Active
16224,United Kingdom,49,4,1295.3,Repeat Active
17961,United Kingdom,13,39,1296.44,Loyal Active
12372,Denmark,63,3,1298.04,Repeat Active
16464,United Kingdom,11,3,1298.6599999999999,Repeat Active
12488,France,1,3,1298.66,Repeat Active
13168,United Kingdom,28,4,1299.5900000000001,Repeat Active
15108,European Community,133,4,1300.25,Occasional At Risk
16370,United Kingdom,74,4,1301.91,Repeat Active
15813,United Kingdom,199,2,1303.9099999999999,Hibernating
17919,United Kingdom,80,1,1304.04,New / One-time Recent
12507,Spain,126,3,1304.81,Occasional At Risk
15380,United Kingdom,38,4,1304.96,Repeat Active
14297,United Kingdom,9,4,1305.33,Repeat Active
13328,United Kingdom,308,1,1308.48,Hibernating
16120,United Kingdom,51,4,1309.14,Repeat Active
14477,United Kingdom,11,4,1309.6,Repeat Active
12516,Germany,69,2,1312.06,Repeat Active
17004,United Kingdom,38,2,1312.14,Repeat Active
16040,United Kingdom,57,3,1313.55,Repeat Active
14738,United Kingdom,34,7,1314.45,Loyal Active
14973,United Kingdom,99,3,1314.45,Occasional At Risk
14511,United Kingdom,3,5,1314.81,Loyal Active
12576,Poland,27,5,1315.83,Loyal Active
14921,United Kingdom,22,2,1316.07,Repeat Active
12854,United Kingdom,70,3,1316.25,Repeat Active
16083,United Kingdom,92,2,1317.62,Occasional At Risk
14591,United Kingdom,7,4,1320.21,Repeat Active
16110,United Kingdom,37,3,1320.95,Repeat Active
17490,United Kingdom,56,4,1321.22,Repeat Active
16910,United Kingdom,1,7,1323.26,Loyal Active
17095,United Kingdom,14,3,1324.16,Repeat Active
17633,United Kingdom,23,4,1324.8400000000001,Repeat Active
16016,United Kingdom,7,7,1324.91,Loyal Active
15146,United Kingdom,156,2,1327.16,Occasional At Risk
16426,United Kingdom,13,7,1327.44,Loyal Active
13232,United Kingdom,4,7,1328.35,Loyal Active
16295,United Kingdom,1,4,1328.55,Repeat Active
15237,United Kingdom,70,3,1328.72,Repeat Active
16283,United Kingdom,60,4,1330.1399999999999,Repeat Active
